longitude,latitude,timestamp,ignition
76.07118105193057,11.040972463861673,2024-10-29 01:44:26,on
76.07126089028155,11.040877665664222,2024-10-29 01:44:28,on
76.07125665307048,11.040788057231355,2024-10-29 01:44:30,on
76.07125665307048,11.040788057231355,2024-10-29 01:44:32,on
76.07125665307048,11.040788057231355,2024-10-29 01:44:34,on
76.07125665307048,11.040788057231355,2024-10-29 01:44:36,on
76.07125665307048,11.040788057231355,2024-10-29 01:44:38,off
76.07125665307048,11.040788057231355,2024-10-29 01:44:40,off
76.0712769761493,11.040875930666344,2024-10-29 01:44:42,on
76.07129879689025,11.040906547019452,2024-10-29 01:44:44,on
76.07125806892827,11.040904958170598,2024-10-29 01:44:46,on
76.07125806892827,11.040904958170598,2024-10-29 01:44:48,on
76.07125806892827,11.040904958170598,2024-10-29 01:44:50,on
76.07125806892827,11.040904958170598,2024-10-29 01:44:52,off
76.07116065217765,11.040893059352612,2024-10-29 01:44:54,on
76.0711982884435,11.040811195825363,2024-10-29 01:44:56,on
76.07113338365158,11.040760947822635,2024-10-29 01:44:58,on
76.07114524571509,11.040677220526955,2024-10-29 01:45:00,on
76.07114524571509,11.040677220526955,2024-10-29 01:45:02,off
76.07120919503544,11.040637067104273,2024-10-29 01:45:04,on
76.07127734393072,11.040581144429122,2024-10-29 01:45:06,on
76.07127734393072,11.040581144429122,2024-10-29 01:45:08,off
76.07118559223328,11.040553223941375,2024-10-29 01:45:10,on
76.07117292994437,11.040548259282094,2024-10-29 01:45:12,on
76.07117292994437,11.040548259282094,2024-10-29 01:45:14,off
76.07107827968623,11.04058542224531,2024-10-29 01:45:16,on
76.07114856119918,11.040514704705963,2024-10-29 01:45:18,on
76.07107606592936,11.040498216833484,2024-10-29 01:45:20,on
76.07107606592936,11.040498216833484,2024-10-29 01:45:22,off
76.07107606592936,11.040498216833484,2024-10-29 01:45:24,off
76.07097905202359,11.040479876881813,2024-10-29 01:45:26,on
76.07103493839632,11.040567145336428,2024-10-29 01:45:28,on
76.07103493839632,11.040567145336428,2024-10-29 01:45:30,on
76.07093731248837,11.040555774811638,2024-10-29 01:45:32,on
76.07093731248837,11.040555774811638,2024-10-29 01:45:34,off
76.07089258345276,11.0406227805709,2024-10-29 01:45:36,on
76.07084447291359,11.040587792429292,2024-10-29 01:45:38,on
76.07084447291359,11.040587792429292,2024-10-29 01:45:40,on
76.07088838733996,11.040629535191067,2024-10-29 01:45:42,on
76.07085172990983,11.040545622599163,2024-10-29 01:45:44,on
76.07080525547154,11.040487006508217,2024-10-29 01:45:46,on
76.07088112503472,11.04038910386408,2024-10-29 01:45:48,on
76.07093864070472,11.040365628795882,2024-10-29 01:45:50,on
76.07094384205053,11.040373871264151,2024-10-29 01:45:52,on
76.07101147505077,11.040408107003117,2024-10-29 01:45:54,on
76.07096368159517,11.040501434040616,2024-10-29 01:45:56,on
76.07096368159517,11.040501434040616,2024-10-29 01:45:58,on
76.07096368159517,11.040501434040616,2024-10-29 01:46:00,off
76.0708968425856,11.040405997437787,2024-10-29 01:46:02,on
76.07086043286017,11.040380468997812,2024-10-29 01:46:04,on
76.07082324828797,11.040380524111455,2024-10-29 01:46:06,on
76.07082324828797,11.040380524111455,2024-10-29 01:46:08,on
76.07082324828797,11.040380524111455,2024-10-29 01:46:10,off
76.07082324828797,11.040380524111455,2024-10-29 01:46:12,off
76.07081849981532,11.04047050971794,2024-10-29 01:46:14,on
76.07081849981532,11.04047050971794,2024-10-29 01:46:16,on
76.07081849981532,11.04047050971794,2024-10-29 01:46:18,off
76.07081849981532,11.04047050971794,2024-10-29 01:46:20,on
76.07074444443393,11.040424033781607,2024-10-29 01:46:22,on
76.07074444443393,11.040424033781607,2024-10-29 01:46:24,off
76.07074444443393,11.040424033781607,2024-10-29 01:46:26,on
76.07072979962068,11.04036404584455,2024-10-29 01:46:28,on
76.07065178133965,11.040449878339766,2024-10-29 01:46:30,on
76.07065178133965,11.040449878339766,2024-10-29 01:46:32,on
76.07068745841579,11.040530637722249,2024-10-29 01:46:34,on
76.07068745841579,11.040530637722249,2024-10-29 01:46:36,on
76.07077057574739,11.04061921258638,2024-10-29 01:46:38,on
76.07077057574739,11.04061921258638,2024-10-29 01:46:40,off
76.07081139645686,11.040667687943282,2024-10-29 01:46:42,on
76.07081139645686,11.040667687943282,2024-10-29 01:46:44,off
76.07081139645686,11.040667687943282,2024-10-29 01:46:46,off
76.07081356094051,11.040587941546548,2024-10-29 01:46:48,on
76.07081356094051,11.040587941546548,2024-10-29 01:46:50,off
76.07081836979197,11.040565737874788,2024-10-29 01:46:52,on
76.07084935200746,11.040648602312556,2024-10-29 01:46:54,on
76.07076594171616,11.040631419411937,2024-10-29 01:46:56,on
76.07069983919432,11.040701964117707,2024-10-29 01:46:58,on
76.07069983919432,11.040701964117707,2024-10-29 01:47:00,on
76.07069983919432,11.040701964117707,2024-10-29 01:47:02,on
76.07069983919432,11.040701964117707,2024-10-29 01:47:04,on
76.07064790596428,11.040675992387053,2024-10-29 01:47:06,on
76.07064790596428,11.040675992387053,2024-10-29 01:47:08,off
76.07064790596428,11.040675992387053,2024-10-29 01:47:10,on
76.07064790596428,11.040675992387053,2024-10-29 01:47:12,off
76.07064790596428,11.040675992387053,2024-10-29 01:47:14,on
76.07064790596428,11.040675992387053,2024-10-29 01:47:16,off
76.07064790596428,11.040675992387053,2024-10-29 01:47:18,on
76.07064790596428,11.040675992387053,2024-10-29 01:47:20,off
76.07064790596428,11.040675992387053,2024-10-29 01:47:22,on
76.07064790596428,11.040675992387053,2024-10-29 01:47:24,on
76.0707309326717,11.040664076953032,2024-10-29 01:47:26,on
76.0707309326717,11.040664076953032,2024-10-29 01:47:28,off
76.0708084741449,11.04071777965544,2024-10-29 01:47:30,on
76.0708092964911,11.0407893715047,2024-10-29 01:47:32,on
76.0708092964911,11.0407893715047,2024-10-29 01:47:34,off
76.07076568076057,11.04074237048419,2024-10-29 01:47:36,on
76.07076568076057,11.04074237048419,2024-10-29 01:47:38,on
76.07074758053217,11.040810119137861,2024-10-29 01:47:40,on
76.070715698997,11.040729310771791,2024-10-29 01:47:42,on
76.07074423541005,11.040646610163375,2024-10-29 01:47:44,on
76.07068414969932,11.040664939156995,2024-10-29 01:47:46,on
76.07068414969932,11.040664939156995,2024-10-29 01:47:48,off
76.07068414969932,11.040664939156995,2024-10-29 01:47:50,off
76.07068414969932,11.040664939156995,2024-10-29 01:47:52,on
76.07066206088659,11.040696946607955,2024-10-29 01:47:54,on
76.07072049783127,11.040645883570056,2024-10-29 01:47:56,on
76.07064664422086,11.040710486642919,2024-10-29 01:47:58,on
76.07057976528569,11.04079335417679,2024-10-29 01:48:00,on
76.0705161268072,11.040797374267134,2024-10-29 01:48:02,on
76.0705161268072,11.040797374267134,2024-10-29 01:48:04,on
76.070421000589,11.04087664433147,2024-10-29 01:48:06,on
76.070421000589,11.04087664433147,2024-10-29 01:48:08,off
76.070421000589,11.04087664433147,2024-10-29 01:48:10,on
76.07040737065779,11.040860356212079,2024-10-29 01:48:12,on
76.07046051476499,11.04076230426562,2024-10-29 01:48:14,on
76.07046051476499,11.04076230426562,2024-10-29 01:48:16,on
76.0704570736708,11.040730934937946,2024-10-29 01:48:18,on
76.0704570736708,11.040730934937946,2024-10-29 01:48:20,off
76.0704570736708,11.040730934937946,2024-10-29 01:48:22,off
76.0704570736708,11.040730934937946,2024-10-29 01:48:24,on
76.0704570736708,11.040730934937946,2024-10-29 01:48:26,on
76.07041429404191,11.040749439402411,2024-10-29 01:48:28,on
76.07035275859215,11.040740617245122,2024-10-29 01:48:30,on
76.07035275859215,11.040740617245122,2024-10-29 01:48:32,off
76.07035275859215,11.040740617245122,2024-10-29 01:48:34,on
76.07035275859215,11.040740617245122,2024-10-29 01:48:36,on
76.07035275859215,11.040740617245122,2024-10-29 01:48:38,on
76.07035275859215,11.040740617245122,2024-10-29 01:48:40,on
76.07035275859215,11.040740617245122,2024-10-29 01:48:42,on
76.07029449446726,11.04073898682196,2024-10-29 01:48:44,on
76.07024764334638,11.040640592389831,2024-10-29 01:48:46,on
76.07021905534374,11.040634591218224,2024-10-29 01:48:48,on
76.07031242235806,11.040729867004526,2024-10-29 01:48:50,on
76.07022513370175,11.040825579895264,2024-10-29 01:48:52,on
76.07012686511318,11.040801478140123,2024-10-29 01:48:54,on
76.07020728296715,11.040856740618624,2024-10-29 01:48:56,on
76.07024817478555,11.040823176287624,2024-10-29 01:48:58,on
76.0703004052938,11.040872594242614,2024-10-29 01:49:00,on
76.0702823309858,11.040883444632748,2024-10-29 01:49:02,on
76.0702823309858,11.040883444632748,2024-10-29 01:49:04,on
76.07024043675456,11.040891627853506,2024-10-29 01:49:06,on
76.07024043675456,11.040891627853506,2024-10-29 01:49:08,off
76.07024043675456,11.040891627853506,2024-10-29 01:49:10,on
76.07024043675456,11.040891627853506,2024-10-29 01:49:12,off
76.07024043675456,11.040891627853506,2024-10-29 01:49:14,off
76.07025565551788,11.040974156648698,2024-10-29 01:49:16,on
76.07033451814857,11.04096442730249,2024-10-29 01:49:18,on
76.07033451814857,11.04096442730249,2024-10-29 01:49:20,off
76.07033451814857,11.04096442730249,2024-10-29 01:49:22,off
76.07040042077699,11.041020891627575,2024-10-29 01:49:24,on
76.0703385916045,11.04106152243604,2024-10-29 01:49:26,on
76.07039982394268,11.040991954523568,2024-10-29 01:49:28,on
76.07045581181644,11.040917268655718,2024-10-29 01:49:30,on
76.07045581181644,11.040917268655718,2024-10-29 01:49:32,off
76.07041103187618,11.041002186545638,2024-10-29 01:49:34,on
76.07049973670787,11.040949319015013,2024-10-29 01:49:36,on
76.07049973670787,11.040949319015013,2024-10-29 01:49:38,off
76.07049973670787,11.040949319015013,2024-10-29 01:49:40,off
76.07051845199092,11.040883063139253,2024-10-29 01:49:42,on
76.07041885471224,11.040917319812493,2024-10-29 01:49:44,on
76.07041872202304,11.040882358965156,2024-10-29 01:49:46,on
76.07041872202304,11.040882358965156,2024-10-29 01:49:48,off
76.07041872202304,11.040882358965156,2024-10-29 01:49:50,on
76.07041872202304,11.040882358965156,2024-10-29 01:49:52,on
76.0704326920147,11.040974924097236,2024-10-29 01:49:54,on
76.07037761904576,11.040926659383638,2024-10-29 01:49:56,on
76.07040589073134,11.040950607591604,2024-10-29 01:49:58,on
76.07040589073134,11.040950607591604,2024-10-29 01:50:00,off
76.07040589073134,11.040950607591604,2024-10-29 01:50:02,off
76.07040589073134,11.040950607591604,2024-10-29 01:50:04,on
76.07040972075086,11.040869136052013,2024-10-29 01:50:06,on
76.07040972075086,11.040869136052013,2024-10-29 01:50:08,off
76.07040972075086,11.040869136052013,2024-10-29 01:50:10,off
76.07038190479156,11.040775537283475,2024-10-29 01:50:12,on
76.07038190479156,11.040775537283475,2024-10-29 01:50:14,on
76.07038190479156,11.040775537283475,2024-10-29 01:50:16,off
76.07030192015951,11.040757199217683,2024-10-29 01:50:18,on
76.07036529884374,11.040789921257522,2024-10-29 01:50:20,on
76.07036529884374,11.040789921257522,2024-10-29 01:50:22,off
76.07041056765951,11.040874022661155,2024-10-29 01:50:24,on
76.07041056765951,11.040874022661155,2024-10-29 01:50:26,on
76.0704137758477,11.040782835787022,2024-10-29 01:50:28,on
76.07036511570077,11.040762149137016,2024-10-29 01:50:30,on
76.07032080927902,11.040802713892187,2024-10-29 01:50:32,on
76.07032080927902,11.040802713892187,2024-10-29 01:50:34,off
76.07025343137708,11.040731956707608,2024-10-29 01:50:36,on
76.07025343137708,11.040731956707608,2024-10-29 01:50:38,on
76.07025343137708,11.040731956707608,2024-10-29 01:50:40,off
76.07025343137708,11.040731956707608,2024-10-29 01:50:42,off
76.07021781700207,11.040809463921052,2024-10-29 01:50:44,on
76.07020589458574,11.040832480318304,2024-10-29 01:50:46,on
76.07014314765613,11.040744124633179,2024-10-29 01:50:48,on
76.07009438545236,11.040794301219703,2024-10-29 01:50:50,on
76.07009438545236,11.040794301219703,2024-10-29 01:50:52,on
76.0700043400685,11.040780102768204,2024-10-29 01:50:54,on
76.0700043400685,11.040780102768204,2024-10-29 01:50:56,on
76.0700043400685,11.040780102768204,2024-10-29 01:50:58,on
76.06995537830812,11.04082669938788,2024-10-29 01:51:00,on
76.06995537830812,11.04082669938788,2024-10-29 01:51:02,off
76.06987229438755,11.040766280598419,2024-10-29 01:51:04,on
76.06987229438755,11.040766280598419,2024-10-29 01:51:06,off
76.0699457868142,11.040835228816507,2024-10-29 01:51:08,on
76.07000963585169,11.040889544095947,2024-10-29 01:51:10,on
76.07000963585169,11.040889544095947,2024-10-29 01:51:12,off
76.07000963585169,11.040889544095947,2024-10-29 01:51:14,off
76.07000963585169,11.040889544095947,2024-10-29 01:51:16,on
76.06993571560909,11.040860067542,2024-10-29 01:51:18,on
76.06985012429908,11.040902663965207,2024-10-29 01:51:20,on
76.06977157030357,11.040925812203936,2024-10-29 01:51:22,on
76.06979092177983,11.040993097768638,2024-10-29 01:51:24,on
76.06979092177983,11.040993097768638,2024-10-29 01:51:26,on
76.06975617037403,11.041002258245141,2024-10-29 01:51:28,on
76.06971586438138,11.040975443729707,2024-10-29 01:51:30,on
76.06971586438138,11.040975443729707,2024-10-29 01:51:32,off
76.06979551067573,11.04105328351546,2024-10-29 01:51:34,on
76.06971122467147,11.041039869564859,2024-10-29 01:51:36,on
76.06970662325669,11.04103965650529,2024-10-29 01:51:38,on
76.06967880367883,11.04098498702579,2024-10-29 01:51:40,on
76.06967880367883,11.04098498702579,2024-10-29 01:51:42,on
76.06960713899376,11.040922722046915,2024-10-29 01:51:44,on
76.06951192157247,11.040971667347343,2024-10-29 01:51:46,on
76.06951192157247,11.040971667347343,2024-10-29 01:51:48,off
76.06952726200876,11.040953748213466,2024-10-29 01:51:50,on
76.06952726200876,11.040953748213466,2024-10-29 01:51:52,off
76.06952726200876,11.040953748213466,2024-10-29 01:51:54,off
76.0694344199525,11.04097023066648,2024-10-29 01:51:56,on
76.0694344199525,11.04097023066648,2024-10-29 01:51:58,on
76.0694344199525,11.04097023066648,2024-10-29 01:52:00,on
76.06949128749784,11.040998194581674,2024-10-29 01:52:02,on
76.0695208658035,11.04105149641779,2024-10-29 01:52:04,on
76.06946262969335,11.040956387878182,2024-10-29 01:52:06,on
76.069468817984,11.040925784016586,2024-10-29 01:52:08,on
76.069468817984,11.040925784016586,2024-10-29 01:52:10,off
76.069468817984,11.040925784016586,2024-10-29 01:52:12,off
76.06946982462496,11.040885038532648,2024-10-29 01:52:14,on
76.06946982462496,11.040885038532648,2024-10-29 01:52:16,on
76.06946982462496,11.040885038532648,2024-10-29 01:52:18,off
76.06953761098866,11.040914628683959,2024-10-29 01:52:20,on
76.06953761098866,11.040914628683959,2024-10-29 01:52:22,on
76.06946192104664,11.040865152979462,2024-10-29 01:52:24,on
76.06948740755038,11.040948424660352,2024-10-29 01:52:26,on
76.06948740755038,11.040948424660352,2024-10-29 01:52:28,on
76.06948740755038,11.040948424660352,2024-10-29 01:52:30,on
76.06948740755038,11.040948424660352,2024-10-29 01:52:32,on
76.06948740755038,11.040948424660352,2024-10-29 01:52:34,off
76.06954116231056,11.040941814631463,2024-10-29 01:52:36,on
76.06954116231056,11.040941814631463,2024-10-29 01:52:38,on
76.06950700062102,11.040890602431986,2024-10-29 01:52:40,on
76.06955423241031,11.040890521597497,2024-10-29 01:52:42,on
76.06951808589648,11.040887105151267,2024-10-29 01:52:44,on
76.06961658113921,11.040807045328322,2024-10-29 01:52:46,on
76.06961658113921,11.040807045328322,2024-10-29 01:52:48,off
76.06961657916578,11.040803303235622,2024-10-29 01:52:50,on
76.06961657916578,11.040803303235622,2024-10-29 01:52:52,on
76.06961657916578,11.040803303235622,2024-10-29 01:52:54,on
76.06961657916578,11.040803303235622,2024-10-29 01:52:56,off
76.06961657916578,11.040803303235622,2024-10-29 01:52:58,on
76.06961657916578,11.040803303235622,2024-10-29 01:53:00,on
76.06964239458772,11.040710618682686,2024-10-29 01:53:02,on
76.06964239458772,11.040710618682686,2024-10-29 01:53:04,off
76.06964239458772,11.040710618682686,2024-10-29 01:53:06,off
76.06958998933636,11.040808764418975,2024-10-29 01:53:08,on
76.06958998933636,11.040808764418975,2024-10-29 01:53:10,on
76.06958998933636,11.040808764418975,2024-10-29 01:53:12,on
76.06958998933636,11.040808764418975,2024-10-29 01:53:14,on
76.06950964266541,11.040867764107487,2024-10-29 01:53:16,on
76.06951438258778,11.040801190820092,2024-10-29 01:53:18,on
76.06957927794613,11.040729905045806,2024-10-29 01:53:20,on
76.06957927794613,11.040729905045806,2024-10-29 01:53:22,off
76.06949688632375,11.040704475992548,2024-10-29 01:53:24,on
76.06952036836206,11.040616159625051,2024-10-29 01:53:26,on
76.06952036836206,11.040616159625051,2024-10-29 01:53:28,on
76.06952036836206,11.040616159625051,2024-10-29 01:53:30,off
76.06954446884315,11.040531152090262,2024-10-29 01:53:32,on
76.06954446884315,11.040531152090262,2024-10-29 01:53:34,off
76.06954446884315,11.040531152090262,2024-10-29 01:53:36,off
76.06961496888623,11.040475725822981,2024-10-29 01:53:38,on
76.06970265843685,11.040407954840207,2024-10-29 01:53:40,on
76.06970265843685,11.040407954840207,2024-10-29 01:53:42,off
76.06970265843685,11.040407954840207,2024-10-29 01:53:44,on
76.06960370438125,11.0404516089683,2024-10-29 01:53:46,on
76.06951862335312,11.040442256601558,2024-10-29 01:53:48,on
76.06950016745377,11.040354990508638,2024-10-29 01:53:50,on
76.06941299930743,11.040260547080017,2024-10-29 01:53:52,on
76.06941299930743,11.040260547080017,2024-10-29 01:53:54,off
76.06933936697017,11.040199257828876,2024-10-29 01:53:56,on
76.06933936697017,11.040199257828876,2024-10-29 01:53:58,on
76.06933936697017,11.040199257828876,2024-10-29 01:54:00,on
76.06939803158348,11.040122568147613,2024-10-29 01:54:02,on
76.06939803158348,11.040122568147613,2024-10-29 01:54:04,off
76.06933006112872,11.040182817779705,2024-10-29 01:54:06,on
76.06935377427132,11.040242384626,2024-10-29 01:54:08,on
76.06944861860934,11.040335685417707,2024-10-29 01:54:10,on
76.06944861860934,11.040335685417707,2024-10-29 01:54:12,off
76.06944861860934,11.040335685417707,2024-10-29 01:54:14,on
76.06952348886507,11.04037293140048,2024-10-29 01:54:16,on
76.06952348886507,11.04037293140048,2024-10-29 01:54:18,off
76.06961938065542,11.040464086145544,2024-10-29 01:54:20,on
76.06961938065542,11.040464086145544,2024-10-29 01:54:22,off
76.06961938065542,11.040464086145544,2024-10-29 01:54:24,off
76.06961938065542,11.040464086145544,2024-10-29 01:54:26,on
76.06961938065542,11.040464086145544,2024-10-29 01:54:28,on
76.06959471359283,11.040410535028139,2024-10-29 01:54:30,on
76.06950318032216,11.040464505064634,2024-10-29 01:54:32,on
76.06950318032216,11.040464505064634,2024-10-29 01:54:34,off
76.06950318032216,11.040464505064634,2024-10-29 01:54:36,off
76.06950318032216,11.040464505064634,2024-10-29 01:54:38,on
76.0695190333353,11.040430799790292,2024-10-29 01:54:40,on
76.06951028636293,11.040367229268027,2024-10-29 01:54:42,on
76.06941546519217,11.040426369165,2024-10-29 01:54:44,on
76.06941546519217,11.040426369165,2024-10-29 01:54:46,off
76.06943875466091,11.040516767685364,2024-10-29 01:54:48,on
76.06943875466091,11.040516767685364,2024-10-29 01:54:50,off
76.06943875466091,11.040516767685364,2024-10-29 01:54:52,off
76.06934992497575,11.040530992166834,2024-10-29 01:54:54,on
76.06934992497575,11.040530992166834,2024-10-29 01:54:56,on
76.06927720869034,11.040543295334427,2024-10-29 01:54:58,on
76.0692878192625,11.040459586810195,2024-10-29 01:55:00,on
76.06920580162777,11.040437965444136,2024-10-29 01:55:02,on
76.06920786414742,11.040403408000863,2024-10-29 01:55:04,on
76.06923568219085,11.040496379268586,2024-10-29 01:55:06,on
76.06923568219085,11.040496379268586,2024-10-29 01:55:08,off
76.06923568219085,11.040496379268586,2024-10-29 01:55:10,off
76.06932263702407,11.040571577075788,2024-10-29 01:55:12,on
76.06932263702407,11.040571577075788,2024-10-29 01:55:14,on
76.06932263702407,11.040571577075788,2024-10-29 01:55:16,on
76.06932263702407,11.040571577075788,2024-10-29 01:55:18,off
76.06935129298327,11.040643758100371,2024-10-29 01:55:20,on
76.06927818581595,11.040666032954196,2024-10-29 01:55:22,on
76.0693453928506,11.040568337778137,2024-10-29 01:55:24,on
76.0693453928506,11.040568337778137,2024-10-29 01:55:26,off
76.0693453928506,11.040568337778137,2024-10-29 01:55:28,on
76.0693453928506,11.040568337778137,2024-10-29 01:55:30,on
76.06937682473523,11.040547518545504,2024-10-29 01:55:32,on
76.06937682473523,11.040547518545504,2024-10-29 01:55:34,on
76.06937682473523,11.040547518545504,2024-10-29 01:55:36,on
76.06937682473523,11.040547518545504,2024-10-29 01:55:38,off
76.0694327865403,11.0404692149167,2024-10-29 01:55:40,on
76.0694327865403,11.0404692149167,2024-10-29 01:55:42,off
76.0694327865403,11.0404692149167,2024-10-29 01:55:44,off
76.06950269138316,11.040549735918177,2024-10-29 01:55:46,on
76.06950269138316,11.040549735918177,2024-10-29 01:55:48,off
76.06942225346147,11.040484996539213,2024-10-29 01:55:50,on
76.0694580541243,11.040504855044967,2024-10-29 01:55:52,on
76.0694580541243,11.040504855044967,2024-10-29 01:55:54,on
76.0694580541243,11.040504855044967,2024-10-29 01:55:56,on
76.0694580541243,11.040504855044967,2024-10-29 01:55:58,off
76.06946300920289,11.04046393284619,2024-10-29 01:56:00,on
76.0695376960001,11.040507248209146,2024-10-29 01:56:02,on
76.06960655216662,11.04045747351869,2024-10-29 01:56:04,on
76.06954114587899,11.0404715423851,2024-10-29 01:56:06,on
76.06945206805167,11.04042644727246,2024-10-29 01:56:08,on
76.06954218986738,11.040508180654868,2024-10-29 01:56:10,on
76.06945529628784,11.040436620475004,2024-10-29 01:56:12,on
76.06945529628784,11.040436620475004,2024-10-29 01:56:14,off
76.0694142952993,11.040418364806404,2024-10-29 01:56:16,on
76.0694142952993,11.040418364806404,2024-10-29 01:56:18,on
76.0694142952993,11.040418364806404,2024-10-29 01:56:20,off
76.0694142952993,11.040418364806404,2024-10-29 01:56:22,on
76.0694142952993,11.040418364806404,2024-10-29 01:56:24,on
76.0694142952993,11.040418364806404,2024-10-29 01:56:26,off
76.0694142952993,11.040418364806404,2024-10-29 01:56:28,on
76.06946943231256,11.040490667480197,2024-10-29 01:56:30,on
76.06946943231256,11.040490667480197,2024-10-29 01:56:32,on
76.06951547585852,11.040447192341674,2024-10-29 01:56:34,on
76.06959177786811,11.040379791672986,2024-10-29 01:56:36,on
76.06968453450868,11.040279923946933,2024-10-29 01:56:38,on
76.06968440342602,11.040312770524723,2024-10-29 01:56:40,on
76.0695900580316,11.04034821094832,2024-10-29 01:56:42,on
76.0695900580316,11.04034821094832,2024-10-29 01:56:44,on
76.06968187366908,11.040272460297292,2024-10-29 01:56:46,on
76.06968187366908,11.040272460297292,2024-10-29 01:56:48,off
76.06968187366908,11.040272460297292,2024-10-29 01:56:50,on
76.06968187366908,11.040272460297292,2024-10-29 01:56:52,off
76.06968187366908,11.040272460297292,2024-10-29 01:56:54,on
76.06968187366908,11.040272460297292,2024-10-29 01:56:56,off
76.06959788067341,11.04035499736466,2024-10-29 01:56:58,on
76.06968189743861,11.040334469844515,2024-10-29 01:57:00,on
76.06958404776248,11.040264572941156,2024-10-29 01:57:02,on
76.06958404776248,11.040264572941156,2024-10-29 01:57:04,on
